# file...... out_house.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint[degF],air_temperature[degF],outdoor_temperature[degF]
2012-01-02 12:11:00 UTC,+3.04392,+1.27512,+65,+64.3694,+30.1735
2012-01-02 12:12:00 UTC,+3.04425,+1.27505,+65,+64.3672,+30.1876
2012-01-02 12:13:00 UTC,+3.04459,+1.27498,+65,+64.3651,+30.2017
2012-01-02 12:14:00 UTC,+3.04492,+1.27491,+65,+64.3631,+30.2159
2012-01-02 12:15:00 UTC,+3.04526,+1.27484,+65,+64.361,+30.2301
2012-01-02 12:16:00 UTC,+3.0456,+1.27477,+65,+64.359,+30.2444
2012-01-02 12:17:00 UTC,+3.04594,+1.2747,+65,+64.357,+30.2587
2012-01-02 12:18:00 UTC,+3.04628,+1.27463,+65,+64.3551,+30.2731
2012-01-02 12:19:00 UTC,+3.04662,+1.27456,+65,+64.3531,+30.2875
2012-01-02 12:20:00 UTC,+3.04696,+1.27449,+65,+64.3511,+30.302
2012-01-02 12:21:00 UTC,+3.04731,+1.27442,+65,+64.3491,+30.3165
2012-01-02 12:22:00 UTC,+3.04765,+1.27434,+65,+64.3472,+30.3311
2012-01-02 12:23:00 UTC,+3.048,+1.27427,+65,+64.3452,+30.3457
2012-01-02 12:24:00 UTC,+3.04835,+1.2742,+65,+64.3432,+30.3604
2012-01-02 12:25:00 UTC,+3.0487,+1.27413,+65,+64.3411,+30.3751
2012-01-02 12:26:00 UTC,+3.04905,+1.27405,+65,+64.3391,+30.3899
2012-01-02 12:27:00 UTC,+3.0494,+1.27398,+65,+64.337,+30.4047
2012-01-02 12:28:00 UTC,+3.04975,+1.27391,+65,+64.335,+30.4196
2012-01-02 12:29:00 UTC,+3.05011,+1.27383,+65,+64.3329,+30.4345
2012-01-02 12:30:00 UTC,+3.05046,+1.27376,+65,+64.3308,+30.4495
2012-01-02 12:31:00 UTC,+3.05082,+1.27369,+65,+64.3286,+30.4645
2012-01-02 12:32:00 UTC,+3.05118,+1.27361,+65,+64.3265,+30.4796
2012-01-02 12:33:00 UTC,+3.05154,+1.27354,+65,+64.3243,+30.4947
2012-01-02 12:34:00 UTC,+3.0519,+1.27346,+65,+64.3221,+30.5099
2012-01-02 12:35:00 UTC,+3.05226,+1.27339,+65,+64.3199,+30.5251
2012-01-02 12:36:00 UTC,+3.05263,+1.27331,+65,+64.3176,+30.5404
2012-01-02 12:37:00 UTC,+3.05299,+1.27324,+65,+64.3153,+30.5557
2012-01-02 12:38:00 UTC,+3.05336,+1.27316,+65,+64.313,+30.5711
2012-01-02 12:39:00 UTC,+3.05373,+1.27309,+65,+64.3107,+30.5865
2012-01-02 12:40:00 UTC,+3.0541,+1.27301,+65,+64.3084,+30.602
2012-01-02 12:41:00 UTC,+3.05447,+1.27293,+65,+64.306,+30.6175
2012-01-02 12:42:00 UTC,+3.05484,+1.27286,+65,+64.3036,+30.6331
2012-01-02 12:43:00 UTC,+3.05521,+1.27278,+65,+64.3012,+30.6487
2012-01-02 12:44:00 UTC,+3.05558,+1.2727,+65,+64.2987,+30.6644
2012-01-02 12:45:00 UTC,+3.05596,+1.27262,+65,+64.2962,+30.6801
2012-01-02 12:46:00 UTC,+3.05634,+1.27255,+65,+64.2937,+30.6959
2012-01-02 12:47:00 UTC,+3.05671,+1.27247,+65,+64.2912,+30.7117
2012-01-02 12:48:00 UTC,+3.05709,+1.27239,+65,+64.2886,+30.7276
2012-01-02 12:49:00 UTC,+3.05748,+1.27231,+65,+64.286,+30.7435
2012-01-02 12:50:00 UTC,+3.05786,+1.27223,+65,+64.2834,+30.7595
2012-01-02 12:51:00 UTC,+3.05824,+1.27216,+65,+64.2807,+30.7755
2012-01-02 12:52:00 UTC,+3.05862,+1.27208,+65,+64.278,+30.7916
2012-01-02 12:53:00 UTC,+3.05901,+1.272,+65,+64.2753,+30.8077
2012-01-02 12:54:00 UTC,+3.0594,+1.27192,+65,+64.2726,+30.8239
2012-01-02 12:55:00 UTC,+3.05979,+1.27184,+65,+64.2698,+30.8401
2012-01-02 12:56:00 UTC,+3.06018,+1.27176,+65,+64.267,+30.8564
2012-01-02 12:57:00 UTC,+3.06057,+1.27168,+65,+64.2641,+30.8727
2012-01-02 12:58:00 UTC,+3.06096,+1.2716,+65,+64.2613,+30.8891
2012-01-02 12:59:00 UTC,+3.06135,+1.27152,+65,+64.2584,+30.9055
2012-01-02 13:00:00 UTC,+3.06175,+1.27143,+65,+64.2554,+30.922
2012-01-02 13:01:00 UTC,+3.06239,+1.2713,+65,+64.2525,+30.9488
2012-01-02 13:02:00 UTC,+3.06303,+1.27117,+65,+64.2495,+30.9754
2012-01-02 13:03:00 UTC,+3.06366,+1.27104,+65,+64.2464,+31.0016
2012-01-02 13:04:00 UTC,+3.06428,+1.27091,+65,+64.2433,+31.0276
2012-01-02 13:05:00 UTC,+3.0649,+1.27079,+65,+64.2401,+31.0532
2012-01-02 13:06:00 UTC,+3.06551,+1.27066,+65,+64.2369,+31.0786
2012-01-02 13:07:00 UTC,+3.06611,+1.27054,+65,+64.2314,+31.1036
2012-01-02 13:08:00 UTC,+3.06671,+1.27042,+65,+64.2262,+31.1284
2012-01-02 13:09:00 UTC,+3.0673,+1.2703,+65,+64.2211,+31.1528
2012-01-02 13:10:00 UTC,+3.06788,+1.27018,+65,+64.2162,+31.177
2012-01-02 13:11:00 UTC,+3.06846,+1.27006,+65,+64.2114,+31.2008
2012-01-02 13:12:00 UTC,+3.06902,+1.26995,+65,+64.2067,+31.2244
2012-01-02 13:13:00 UTC,+3.06958,+1.26983,+65,+64.2021,+31.2476
2012-01-02 13:14:00 UTC,+3.07014,+1.26972,+65,+64.1976,+31.2706
2012-01-02 13:15:00 UTC,+3.07069,+1.26961,+65,+64.193,+31.2932
2012-01-02 13:16:00 UTC,+3.07122,+1.2695,+65,+64.1885,+31.3156
2012-01-02 13:17:00 UTC,+3.07176,+1.26939,+65,+64.184,+31.3376
2012-01-02 13:18:00 UTC,+3.07228,+1.26928,+65,+64.1796,+31.3594
2012-01-02 13:19:00 UTC,+3.0728,+1.26918,+65,+64.1751,+31.3808
2012-01-02 13:20:00 UTC,+3.07331,+1.26907,+65,+64.1706,+31.402
2012-01-02 13:21:00 UTC,+3.07382,+1.26897,+65,+64.1661,+31.4228
2012-01-02 13:22:00 UTC,+3.07432,+1.26887,+65,+64.1616,+31.4434
2012-01-02 13:23:00 UTC,+3.07481,+1.26877,+65,+64.1571,+31.4636
2012-01-02 13:24:00 UTC,+3.07529,+1.26867,+65,+64.1525,+31.4836
2012-01-02 13:25:00 UTC,+3.07577,+1.26857,+65,+64.148,+31.5032
2012-01-02 13:26:00 UTC,+3.07624,+1.26848,+65,+64.1434,+31.5226
2012-01-02 13:27:00 UTC,+3.0767,+1.26838,+65,+64.1387,+31.5416
2012-01-02 13:28:00 UTC,+3.07715,+1.26829,+65,+64.1341,+31.5604
2012-01-02 13:29:00 UTC,+3.0776,+1.2682,+65,+64.1294,+31.5788
2012-01-02 13:30:00 UTC,+3.07804,+1.26811,+65,+64.1247,+31.597
2012-01-02 13:31:00 UTC,+3.07848,+1.26802,+65,+64.1199,+31.6148
2012-01-02 13:32:00 UTC,+3.0789,+1.26794,+65,+64.1151,+31.6324
2012-01-02 13:33:00 UTC,+3.07932,+1.26785,+65,+64.1103,+31.6496
2012-01-02 13:34:00 UTC,+3.07973,+1.26777,+65,+64.1055,+31.6666
2012-01-02 13:35:00 UTC,+3.08014,+1.26769,+65,+64.1006,+31.6832
2012-01-02 13:36:00 UTC,+3.08054,+1.26761,+65,+64.0957,+31.6996
2012-01-02 13:37:00 UTC,+3.08093,+1.26753,+65,+64.0907,+31.7156
2012-01-02 13:38:00 UTC,+3.08131,+1.26745,+65,+64.0857,+31.7314
2012-01-02 13:39:00 UTC,+3.08169,+1.26737,+65,+64.0807,+31.7468
2012-01-02 13:40:00 UTC,+3.08206,+1.2673,+65,+64.0756,+31.762
2012-01-02 13:41:00 UTC,+3.08242,+1.26723,+65,+64.0706,+31.7768
2012-01-02 13:42:00 UTC,+3.08277,+1.26715,+65,+64.0654,+31.7914
2012-01-02 13:43:00 UTC,+3.08312,+1.26708,+65,+64.0603,+31.8056
2012-01-02 13:44:00 UTC,+3.08346,+1.26702,+65,+64.0551,+31.8196
2012-01-02 13:45:00 UTC,+3.08379,+1.26695,+65,+64.0499,+31.8332
2012-01-02 13:46:00 UTC,+3.08412,+1.26688,+65,+64.0446,+31.8466
2012-01-02 13:47:00 UTC,+3.08444,+1.26682,+65,+64.0393,+31.8596
2012-01-02 13:48:00 UTC,+3.08475,+1.26676,+65,+64.034,+31.8724
2012-01-02 13:49:00 UTC,+3.08505,+1.26669,+65,+64.0286,+31.8848
2012-01-02 13:50:00 UTC,+3.08535,+1.26663,+65,+64.0232,+31.897
2012-01-02 13:51:00 UTC,+3.08564,+1.26658,+65,+64.0178,+31.9088
2012-01-02 13:52:00 UTC,+3.08592,+1.26652,+65,+64.0123,+31.9204
2012-01-02 13:53:00 UTC,+3.0862,+1.26646,+65,+64.0068,+31.9316
2012-01-02 13:54:00 UTC,+3.08646,+1.26641,+65,+64.0013,+31.9426
2012-01-02 13:55:00 UTC,+3.08673,+1.26636,+65,+63.9958,+31.9532
2012-01-02 13:56:00 UTC,+3.08698,+1.26631,+65,+64.4057,+31.9636
2012-01-02 13:57:00 UTC,+3.08722,+1.26626,+65,+64.7557,+31.9736
2012-01-02 13:58:00 UTC,+3.08746,+1.26621,+65,+65.0555,+31.9834
2012-01-02 13:59:00 UTC,+3.08769,+1.26616,+65,+65.3134,+31.9928
2012-01-02 14:00:00 UTC,+3.08792,+1.26612,+65,+65.5363,+32.002
2012-01-02 14:01:00 UTC,+3.08792,+1.26612,+65,+65.7298,+32.002
2012-01-02 14:02:00 UTC,+3.08792,+1.26612,+65,+65.8986,+32.002
2012-01-02 14:03:00 UTC,+3.08792,+1.26612,+65,+66.0468,+32.002
2012-01-02 14:04:00 UTC,+3.08792,+1.26612,+65,+65.7618,+32.002
2012-01-02 14:05:00 UTC,+3.08792,+1.26612,+65,+65.5225,+32.002
2012-01-02 14:06:00 UTC,+3.08792,+1.26612,+65,+65.3211,+32.002
2012-01-02 14:07:00 UTC,+3.08792,+1.26612,+65,+65.1507,+32.002
2012-01-02 14:08:00 UTC,+3.08792,+1.26612,+65,+65.0072,+32.002
2012-01-02 14:09:00 UTC,+3.08792,+1.26612,+65,+64.886,+32.002
2012-01-02 14:10:00 UTC,+3.08792,+1.26612,+65,+64.7835,+32.002
2012-01-02 14:11:00 UTC,+3.08792,+1.26612,+65,+64.6967,+32.002
2012-01-02 14:12:00 UTC,+3.08792,+1.26612,+65,+64.623,+32.002
2012-01-02 14:13:00 UTC,+3.08792,+1.26612,+65,+64.5603,+32.002
2012-01-02 14:14:00 UTC,+3.08792,+1.26612,+65,+64.5067,+32.002
2012-01-02 14:15:00 UTC,+3.08792,+1.26612,+65,+64.4607,+32.002
2012-01-02 14:16:00 UTC,+3.08792,+1.26612,+65,+64.4211,+32.002
2012-01-02 14:17:00 UTC,+3.08792,+1.26612,+65,+64.3869,+32.002
2012-01-02 14:18:00 UTC,+3.08792,+1.26612,+65,+64.3571,+32.002
2012-01-02 14:19:00 UTC,+3.08792,+1.26612,+65,+64.3311,+32.002
2012-01-02 14:20:00 UTC,+3.08792,+1.26612,+65,+64.3081,+32.002
2012-01-02 14:21:00 UTC,+3.08792,+1.26612,+65,+64.2878,+32.002
2012-01-02 14:22:00 UTC,+3.08792,+1.26612,+65,+64.2696,+32.002
2012-01-02 14:23:00 UTC,+3.08792,+1.26612,+65,+64.2532,+32.002
2012-01-02 14:24:00 UTC,+3.08792,+1.26612,+65,+64.2384,+32.002
2012-01-02 14:25:00 UTC,+3.08792,+1.26612,+65,+64.2248,+32.002
2012-01-02 14:26:00 UTC,+3.08792,+1.26612,+65,+64.2122,+32.002
2012-01-02 14:27:00 UTC,+3.08792,+1.26612,+65,+64.2006,+32.002
2012-01-02 14:28:00 UTC,+3.08792,+1.26612,+65,+64.1896,+32.002
2012-01-02 14:29:00 UTC,+3.08792,+1.26612,+65,+64.1793,+32.002
2012-01-02 14:30:00 UTC,+3.08792,+1.26612,+65,+64.1694,+32.002
2012-01-02 14:31:00 UTC,+3.08792,+1.26612,+65,+64.16,+32.002
2012-01-02 14:32:00 UTC,+3.08792,+1.26612,+65,+64.1509,+32.002
2012-01-02 14:33:00 UTC,+3.08792,+1.26612,+65,+64.1422,+32.002
2012-01-02 14:34:00 UTC,+3.08792,+1.26612,+65,+64.1336,+32.002
2012-01-02 14:35:00 UTC,+3.08792,+1.26612,+65,+64.1252,+32.002
2012-01-02 14:36:00 UTC,+3.08792,+1.26612,+65,+64.117,+32.002
2012-01-02 14:37:00 UTC,+3.08792,+1.26612,+65,+64.109,+32.002
2012-01-02 14:38:00 UTC,+3.08792,+1.26612,+65,+64.101,+32.002
2012-01-02 14:39:00 UTC,+3.08792,+1.26612,+65,+64.0931,+32.002
2012-01-02 14:40:00 UTC,+3.08792,+1.26612,+65,+64.0853,+32.002
2012-01-02 14:41:00 UTC,+3.08792,+1.26612,+65,+64.0775,+32.002
2012-01-02 14:42:00 UTC,+3.08792,+1.26612,+65,+64.0698,+32.002
2012-01-02 14:43:00 UTC,+3.08792,+1.26612,+65,+64.0621,+32.002
2012-01-02 14:44:00 UTC,+3.08792,+1.26612,+65,+64.0544,+32.002
2012-01-02 14:45:00 UTC,+3.08792,+1.26612,+65,+64.0467,+32.002
2012-01-02 14:46:00 UTC,+3.08792,+1.26612,+65,+64.0391,+32.002
2012-01-02 14:47:00 UTC,+3.08792,+1.26612,+65,+64.0315,+32.002
2012-01-02 14:48:00 UTC,+3.08792,+1.26612,+65,+64.0238,+32.002
2012-01-02 14:49:00 UTC,+3.08792,+1.26612,+65,+64.0162,+32.002
2012-01-02 14:50:00 UTC,+3.08792,+1.26612,+65,+64.0085,+32.002
2012-01-02 14:51:00 UTC,+3.08792,+1.26612,+65,+64.0009,+32.002
2012-01-02 14:52:00 UTC,+3.08792,+1.26612,+65,+63.9932,+32.002
2012-01-02 14:53:00 UTC,+3.08792,+1.26612,+65,+64.4015,+32.002
2012-01-02 14:54:00 UTC,+3.08792,+1.26612,+65,+64.7497,+32.002
2012-01-02 14:55:00 UTC,+3.08792,+1.26612,+65,+65.0476,+32.002
2012-01-02 14:56:00 UTC,+3.08792,+1.26612,+65,+65.3036,+32.002
2012-01-02 14:57:00 UTC,+3.08792,+1.26612,+65,+65.5244,+32.002
2012-01-02 14:58:00 UTC,+3.08792,+1.26612,+65,+65.7158,+32.002
2012-01-02 14:59:00 UTC,+3.08792,+1.26612,+65,+65.8826,+32.002
2012-01-02 15:00:00 UTC,+3.08792,+1.26612,+65,+66.0288,+32.002
2012-01-02 15:01:00 UTC,+3.08813,+1.26607,+65,+65.7419,+32.0108
2012-01-02 15:02:00 UTC,+3.08834,+1.26603,+65,+65.5007,+32.0194
2012-01-02 15:03:00 UTC,+3.08855,+1.26599,+65,+65.2977,+32.0276
2012-01-02 15:04:00 UTC,+3.08874,+1.26595,+65,+65.1266,+32.0356
2012-01-02 15:05:00 UTC,+3.08893,+1.26591,+65,+64.9822,+32.0432
2012-01-02 15:06:00 UTC,+3.08911,+1.26588,+65,+64.8603,+32.0506
2012-01-02 15:07:00 UTC,+3.08928,+1.26584,+65,+64.7595,+32.0576
2012-01-02 15:08:00 UTC,+3.08945,+1.26581,+65,+64.6741,+32.0644
2012-01-02 15:09:00 UTC,+3.0896,+1.26578,+65,+64.6014,+32.0708
2012-01-02 15:10:00 UTC,+3.08975,+1.26575,+65,+64.5394,+32.077
2012-01-02 15:11:00 UTC,+3.0899,+1.26572,+65,+64.4864,+32.0828
2012-01-02 15:12:00 UTC,+3.09003,+1.26569,+65,+64.4408,+32.0884
2012-01-02 15:13:00 UTC,+3.09016,+1.26567,+65,+64.4014,+32.0936
2012-01-02 15:14:00 UTC,+3.09028,+1.26564,+65,+64.3673,+32.0986
2012-01-02 15:15:00 UTC,+3.0904,+1.26562,+65,+64.3375,+32.1032
2012-01-02 15:16:00 UTC,+3.09051,+1.2656,+65,+64.3113,+32.1076
2012-01-02 15:17:00 UTC,+3.0906,+1.26558,+65,+64.2882,+32.1116
2012-01-02 15:18:00 UTC,+3.0907,+1.26556,+65,+64.2676,+32.1154
2012-01-02 15:19:00 UTC,+3.09078,+1.26554,+65,+64.2491,+32.1188
2012-01-02 15:20:00 UTC,+3.09086,+1.26553,+65,+64.2325,+32.122
2012-01-02 15:21:00 UTC,+3.09093,+1.26551,+65,+64.2172,+32.1248
2012-01-02 15:22:00 UTC,+3.09099,+1.2655,+65,+64.2033,+32.1274
2012-01-02 15:23:00 UTC,+3.09105,+1.26549,+65,+64.1903,+32.1296
2012-01-02 15:24:00 UTC,+3.09109,+1.26548,+65,+64.1782,+32.1316
2012-01-02 15:25:00 UTC,+3.09113,+1.26547,+65,+64.1668,+32.1332
2012-01-02 15:26:00 UTC,+3.09117,+1.26546,+65,+64.156,+32.1346
2012-01-02 15:27:00 UTC,+3.09119,+1.26546,+65,+64.1457,+32.1356
2012-01-02 15:28:00 UTC,+3.09121,+1.26546,+65,+64.1358,+32.1364
2012-01-02 15:29:00 UTC,+3.09122,+1.26545,+65,+64.1263,+32.1368
2012-01-02 15:30:00 UTC,+3.09123,+1.26545,+65,+64.117,+32.137
2012-01-02 15:31:00 UTC,+3.09122,+1.26545,+65,+64.108,+32.1368
2012-01-02 15:32:00 UTC,+3.09121,+1.26546,+65,+64.0991,+32.1364
2012-01-02 15:33:00 UTC,+3.09119,+1.26546,+65,+64.0905,+32.1356
2012-01-02 15:34:00 UTC,+3.09117,+1.26546,+65,+64.0819,+32.1346
2012-01-02 15:35:00 UTC,+3.09113,+1.26547,+65,+64.0734,+32.1332
2012-01-02 15:36:00 UTC,+3.09109,+1.26548,+65,+64.0651,+32.1316
2012-01-02 15:37:00 UTC,+3.09105,+1.26549,+65,+64.0568,+32.1296
2012-01-02 15:38:00 UTC,+3.09099,+1.2655,+65,+64.0485,+32.1274
2012-01-02 15:39:00 UTC,+3.09093,+1.26551,+65,+64.0403,+32.1248
2012-01-02 15:40:00 UTC,+3.09086,+1.26553,+65,+64.0321,+32.122
2012-01-02 15:41:00 UTC,+3.09078,+1.26554,+65,+64.024,+32.1188
2012-01-02 15:42:00 UTC,+3.0907,+1.26556,+65,+64.0158,+32.1154
2012-01-02 15:43:00 UTC,+3.0906,+1.26558,+65,+64.0077,+32.1116
2012-01-02 15:44:00 UTC,+3.09051,+1.2656,+65,+63.9996,+32.1076
2012-01-02 15:45:00 UTC,+3.0904,+1.26562,+65,+64.4083,+32.1032
2012-01-02 15:46:00 UTC,+3.09028,+1.26564,+65,+64.7569,+32.0986
2012-01-02 15:47:00 UTC,+3.09016,+1.26567,+65,+65.055,+32.0936
2012-01-02 15:48:00 UTC,+3.09003,+1.26569,+65,+65.311,+32.0884
2012-01-02 15:49:00 UTC,+3.0899,+1.26572,+65,+65.5318,+32.0828
2012-01-02 15:50:00 UTC,+3.08975,+1.26575,+65,+65.723,+32.077
2012-01-02 15:51:00 UTC,+3.0896,+1.26578,+65,+65.8896,+32.0708
2012-01-02 15:52:00 UTC,+3.08945,+1.26581,+65,+66.0356,+32.0644
2012-01-02 15:53:00 UTC,+3.08928,+1.26584,+65,+65.7478,+32.0576
2012-01-02 15:54:00 UTC,+3.08911,+1.26588,+65,+65.5058,+32.0506
2012-01-02 15:55:00 UTC,+3.08893,+1.26591,+65,+65.302,+32.0432
2012-01-02 15:56:00 UTC,+3.08874,+1.26595,+65,+65.1302,+32.0356
2012-01-02 15:57:00 UTC,+3.08855,+1.26599,+65,+64.9851,+32.0276
2012-01-02 15:58:00 UTC,+3.08834,+1.26603,+65,+64.8624,+32.0194
2012-01-02 15:59:00 UTC,+3.08813,+1.26607,+65,+64.7584,+32.0108
2012-01-02 16:00:00 UTC,+3.08792,+1.26612,+65,+64.67,+32.002
2012-01-02 16:01:00 UTC,+3.08704,+1.26629,+65,+64.5947,+31.9663
2012-01-02 16:02:00 UTC,+3.08619,+1.26647,+65,+64.5302,+31.9312
2012-01-02 16:03:00 UTC,+3.08534,+1.26664,+65,+64.4748,+31.8967
2012-01-02 16:04:00 UTC,+3.08452,+1.2668,+65,+64.4269,+31.8628
2012-01-02 16:05:00 UTC,+3.0837,+1.26697,+65,+64.3853,+31.8295
2012-01-02 16:06:00 UTC,+3.0829,+1.26713,+65,+64.3496,+31.7968
2012-01-02 16:07:00 UTC,+3.08212,+1.26729,+65,+64.3273,+31.7647
2012-01-02 16:08:00 UTC,+3.08136,+1.26744,+65,+64.3076,+31.7332
2012-01-02 16:09:00 UTC,+3.0806,+1.26759,+65,+64.29,+31.7023
2012-01-02 16:10:00 UTC,+3.07987,+1.26774,+65,+64.2741,+31.672
2012-01-02 16:11:00 UTC,+3.07914,+1.26789,+65,+64.2596,+31.6423
2012-01-02 16:12:00 UTC,+3.07844,+1.26803,+65,+64.2464,+31.6132
2012-01-02 16:13:00 UTC,+3.07774,+1.26817,+65,+64.2342,+31.5847
2012-01-02 16:14:00 UTC,+3.07707,+1.26831,+65,+64.2229,+31.5568
2012-01-02 16:15:00 UTC,+3.0764,+1.26844,+65,+64.2123,+31.5295
2012-01-02 16:16:00 UTC,+3.07576,+1.26857,+65,+64.2023,+31.5028
2012-01-02 16:17:00 UTC,+3.07512,+1.2687,+65,+64.1928,+31.4767
2012-01-02 16:18:00 UTC,+3.07451,+1.26883,+65,+64.1837,+31.4512
2012-01-02 16:19:00 UTC,+3.0739,+1.26895,+65,+64.1749,+31.4263
2012-01-02 16:20:00 UTC,+3.07331,+1.26907,+65,+64.1665,+31.402
2012-01-02 16:21:00 UTC,+3.07274,+1.26919,+65,+64.1583,+31.3783
2012-01-02 16:22:00 UTC,+3.07218,+1.2693,+65,+64.1503,+31.3552
2012-01-02 16:23:00 UTC,+3.07164,+1.26941,+65,+64.1425,+31.3327
2012-01-02 16:24:00 UTC,+3.07111,+1.26952,+65,+64.1348,+31.3108
2012-01-02 16:25:00 UTC,+3.07059,+1.26962,+65,+64.1273,+31.2895
2012-01-02 16:26:00 UTC,+3.07009,+1.26973,+65,+64.1198,+31.2688
2012-01-02 16:27:00 UTC,+3.06961,+1.26983,+65,+64.1125,+31.2487
2012-01-02 16:28:00 UTC,+3.06914,+1.26992,+65,+64.1052,+31.2292
2012-01-02 16:29:00 UTC,+3.06868,+1.27001,+65,+64.098,+31.2103
2012-01-02 16:30:00 UTC,+3.06824,+1.2701,+65,+64.0908,+31.192
2012-01-02 16:31:00 UTC,+3.06782,+1.27019,+65,+64.0837,+31.1743
2012-01-02 16:32:00 UTC,+3.0674,+1.27028,+65,+64.0767,+31.1572
2012-01-02 16:33:00 UTC,+3.06701,+1.27036,+65,+64.0696,+31.1407
2012-01-02 16:34:00 UTC,+3.06662,+1.27044,+65,+64.0626,+31.1248
2012-01-02 16:35:00 UTC,+3.06625,+1.27051,+65,+64.0557,+31.1095
2012-01-02 16:36:00 UTC,+3.0659,+1.27058,+65,+64.0487,+31.0948
2012-01-02 16:37:00 UTC,+3.06556,+1.27065,+65,+64.0418,+31.0807
2012-01-02 16:38:00 UTC,+3.06524,+1.27072,+65,+64.0349,+31.0672
2012-01-02 16:39:00 UTC,+3.06493,+1.27078,+65,+64.028,+31.0543
2012-01-02 16:40:00 UTC,+3.06463,+1.27084,+65,+64.0211,+31.042
2012-01-02 16:41:00 UTC,+3.06435,+1.2709,+65,+64.0143,+31.0303
2012-01-02 16:42:00 UTC,+3.06408,+1.27096,+65,+64.0075,+31.0192
2012-01-02 16:43:00 UTC,+3.06383,+1.27101,+65,+64.0007,+31.0087
2012-01-02 16:44:00 UTC,+3.06359,+1.27106,+65,+63.9939,+30.9988
2012-01-02 16:45:00 UTC,+3.06337,+1.2711,+65,+64.3944,+30.9895
2012-01-02 16:46:00 UTC,+3.06316,+1.27114,+65,+64.7361,+30.9808
2012-01-02 16:47:00 UTC,+3.06297,+1.27118,+65,+65.0285,+30.9727
2012-01-02 16:48:00 UTC,+3.06279,+1.27122,+65,+65.2798,+30.9652
2012-01-02 16:49:00 UTC,+3.06262,+1.27126,+65,+65.4966,+30.9583
2012-01-02 16:50:00 UTC,+3.06247,+1.27129,+65,+65.6847,+30.952
2012-01-02 16:51:00 UTC,+3.06233,+1.27131,+65,+65.8486,+30.9463
2012-01-02 16:52:00 UTC,+3.06221,+1.27134,+65,+65.9925,+30.9412
2012-01-02 16:53:00 UTC,+3.0621,+1.27136,+65,+66.1195,+30.9367
2012-01-02 16:54:00 UTC,+3.06201,+1.27138,+65,+65.8257,+30.9328
2012-01-02 16:55:00 UTC,+3.06193,+1.2714,+65,+65.5789,+30.9295
2012-01-02 16:56:00 UTC,+3.06186,+1.27141,+65,+65.3714,+30.9268
2012-01-02 16:57:00 UTC,+3.06181,+1.27142,+65,+65.1967,+30.9247
2012-01-02 16:58:00 UTC,+3.06178,+1.27143,+65,+65.0496,+30.9232
2012-01-02 16:59:00 UTC,+3.06176,+1.27143,+65,+64.9255,+30.9223
2012-01-02 17:00:00 UTC,+3.06175,+1.27143,+65,+64.8206,+30.922
2012-01-02 17:01:00 UTC,+3.06239,+1.2713,+65,+64.7318,+30.9488
2012-01-02 17:02:00 UTC,+3.06303,+1.27117,+65,+64.6566,+30.9754
2012-01-02 17:03:00 UTC,+3.06366,+1.27104,+65,+64.5927,+31.0016
2012-01-02 17:04:00 UTC,+3.06428,+1.27091,+65,+64.5384,+31.0276
2012-01-02 17:05:00 UTC,+3.0649,+1.27079,+65,+64.492,+31.0532
2012-01-02 17:06:00 UTC,+3.06551,+1.27066,+65,+64.4531,+31.0786
2012-01-02 17:07:00 UTC,+3.06611,+1.27054,+65,+64.435,+31.1036
2012-01-02 17:08:00 UTC,+3.06671,+1.27042,+65,+64.4196,+31.1284
2012-01-02 17:09:00 UTC,+3.0673,+1.2703,+65,+64.4064,+31.1528
2012-01-02 17:10:00 UTC,+3.06788,+1.27018,+65,+64.395,+31.177
2012-01-02 17:11:00 UTC,+3.06846,+1.27006,+65,+64.3852,+31.2008
2012-01-02 17:12:00 UTC,+3.06902,+1.26995,+65,+64.3767,+31.2244
2012-01-02 17:13:00 UTC,+3.06958,+1.26983,+65,+64.3693,+31.2476
2012-01-02 17:14:00 UTC,+3.07014,+1.26972,+65,+64.3628,+31.2706
2012-01-02 17:15:00 UTC,+3.07069,+1.26961,+65,+64.3571,+31.2932
2012-01-02 17:16:00 UTC,+3.07122,+1.2695,+65,+64.352,+31.3156
2012-01-02 17:17:00 UTC,+3.07176,+1.26939,+65,+64.3474,+31.3376
2012-01-02 17:18:00 UTC,+3.07228,+1.26928,+65,+64.3433,+31.3594
2012-01-02 17:19:00 UTC,+3.0728,+1.26918,+65,+64.3396,+31.3808
2012-01-02 17:20:00 UTC,+3.07331,+1.26907,+65,+64.3362,+31.402
2012-01-02 17:21:00 UTC,+3.07382,+1.26897,+65,+64.333,+31.4228
2012-01-02 17:22:00 UTC,+3.07432,+1.26887,+65,+64.3301,+31.4434
2012-01-02 17:23:00 UTC,+3.07481,+1.26877,+65,+64.3273,+31.4636
2012-01-02 17:24:00 UTC,+3.07529,+1.26867,+65,+64.3248,+31.4836
2012-01-02 17:25:00 UTC,+3.07577,+1.26857,+65,+64.3223,+31.5032
2012-01-02 17:26:00 UTC,+3.07624,+1.26848,+65,+64.32,+31.5226
2012-01-02 17:27:00 UTC,+3.0767,+1.26838,+65,+64.3177,+31.5416
