# file...... out_waterheater.csv
# date...... Sun Feb 17 16:30:01 2019
# user...... dpinney
# host...... (null)
# target.... waterheater 5
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,power.real[kW],temperature[degF]
2012-01-02 03:39:00 UTC,+0,+130.087
2012-01-02 03:40:00 UTC,+0,+130.077
2012-01-02 03:41:00 UTC,+0,+130.067
2012-01-02 03:42:00 UTC,+0,+130.058
2012-01-02 03:43:00 UTC,+0,+130.048
2012-01-02 03:44:00 UTC,+0,+130.038
2012-01-02 03:45:00 UTC,+0,+130.028
2012-01-02 03:46:00 UTC,+0,+130.019
2012-01-02 03:47:00 UTC,+0,+130.009
2012-01-02 03:48:00 UTC,+0,+129.999
2012-01-02 03:49:00 UTC,+0,+129.989
2012-01-02 03:50:00 UTC,+0,+129.98
2012-01-02 03:51:00 UTC,+0,+129.97
2012-01-02 03:52:00 UTC,+0,+129.961
2012-01-02 03:53:00 UTC,+0,+129.951
2012-01-02 03:54:00 UTC,+0,+129.941
2012-01-02 03:55:00 UTC,+0,+129.932
2012-01-02 03:56:00 UTC,+0,+129.922
2012-01-02 03:57:00 UTC,+0,+129.913
2012-01-02 03:58:00 UTC,+0,+129.903
2012-01-02 03:59:00 UTC,+0,+129.894
2012-01-02 04:00:00 UTC,+0,+129.884
2012-01-02 04:01:00 UTC,+0,+129.875
2012-01-02 04:02:00 UTC,+0,+129.866
2012-01-02 04:03:00 UTC,+0,+129.856
2012-01-02 04:04:00 UTC,+0,+129.847
2012-01-02 04:05:00 UTC,+0,+129.837
2012-01-02 04:06:00 UTC,+0,+129.827
2012-01-02 04:07:00 UTC,+0,+129.818
2012-01-02 04:08:00 UTC,+0,+129.808
2012-01-02 04:09:00 UTC,+0,+129.799
2012-01-02 04:10:00 UTC,+0,+129.789
2012-01-02 04:11:00 UTC,+0,+129.779
2012-01-02 04:12:00 UTC,+0,+129.77
2012-01-02 04:13:00 UTC,+0,+129.76
2012-01-02 04:14:00 UTC,+0,+129.75
2012-01-02 04:15:00 UTC,+0,+129.741
2012-01-02 04:16:00 UTC,+0,+129.731
2012-01-02 04:17:00 UTC,+0,+129.721
2012-01-02 04:18:00 UTC,+0,+129.711
2012-01-02 04:19:00 UTC,+0,+129.702
2012-01-02 04:20:00 UTC,+0,+129.692
2012-01-02 04:21:00 UTC,+0,+129.682
2012-01-02 04:22:00 UTC,+0,+129.673
2012-01-02 04:23:00 UTC,+0,+129.663
2012-01-02 04:24:00 UTC,+0,+129.653
2012-01-02 04:25:00 UTC,+0,+129.644
2012-01-02 04:26:00 UTC,+0,+129.634
2012-01-02 04:27:00 UTC,+0,+129.625
2012-01-02 04:28:00 UTC,+0,+129.615
2012-01-02 04:29:00 UTC,+0,+129.606
2012-01-02 04:30:00 UTC,+0,+129.596
2012-01-02 04:31:00 UTC,+0,+129.587
2012-01-02 04:32:00 UTC,+0,+129.578
2012-01-02 04:33:00 UTC,+0,+129.568
2012-01-02 04:34:00 UTC,+0,+129.559
2012-01-02 04:35:00 UTC,+0,+129.549
2012-01-02 04:36:00 UTC,+0,+129.54
2012-01-02 04:37:00 UTC,+0,+129.53
2012-01-02 04:38:00 UTC,+0,+129.521
2012-01-02 04:39:00 UTC,+0,+129.511
2012-01-02 04:40:00 UTC,+0,+129.502
2012-01-02 04:41:00 UTC,+0,+129.492
2012-01-02 04:42:00 UTC,+0,+129.483
2012-01-02 04:43:00 UTC,+0,+129.473
2012-01-02 04:44:00 UTC,+0,+129.464
2012-01-02 04:45:00 UTC,+0,+129.454
2012-01-02 04:46:00 UTC,+0,+129.444
2012-01-02 04:47:00 UTC,+0,+129.435
2012-01-02 04:48:00 UTC,+0,+129.425
2012-01-02 04:49:00 UTC,+0,+129.415
2012-01-02 04:50:00 UTC,+0,+129.406
2012-01-02 04:51:00 UTC,+0,+129.396
2012-01-02 04:52:00 UTC,+0,+129.387
2012-01-02 04:53:00 UTC,+0,+129.377
2012-01-02 04:54:00 UTC,+0,+129.367
2012-01-02 04:55:00 UTC,+0,+129.358
2012-01-02 04:56:00 UTC,+0,+129.348
2012-01-02 04:57:00 UTC,+0,+129.338
2012-01-02 04:58:00 UTC,+0,+129.329
2012-01-02 04:59:00 UTC,+0,+129.319
2012-01-02 05:00:00 UTC,+0,+129.31
2012-01-02 05:01:00 UTC,+0,+129.3
2012-01-02 05:02:00 UTC,+0,+129.291
2012-01-02 05:03:00 UTC,+0,+129.281
2012-01-02 05:04:00 UTC,+0,+129.272
2012-01-02 05:05:00 UTC,+0,+129.263
2012-01-02 05:06:00 UTC,+0,+129.253
2012-01-02 05:07:00 UTC,+0,+129.244
2012-01-02 05:08:00 UTC,+0,+129.235
2012-01-02 05:09:00 UTC,+0,+129.225
2012-01-02 05:10:00 UTC,+0,+129.216
2012-01-02 05:11:00 UTC,+0,+129.206
2012-01-02 05:12:00 UTC,+0,+129.197
2012-01-02 05:13:00 UTC,+0,+129.188
2012-01-02 05:14:00 UTC,+0,+129.178
2012-01-02 05:15:00 UTC,+0,+129.169
2012-01-02 05:16:00 UTC,+0,+129.159
2012-01-02 05:17:00 UTC,+0,+129.15
2012-01-02 05:18:00 UTC,+0,+129.14
2012-01-02 05:19:00 UTC,+0,+129.13
2012-01-02 05:20:00 UTC,+0,+129.121
2012-01-02 05:21:00 UTC,+0,+129.111
2012-01-02 05:22:00 UTC,+0,+129.102
2012-01-02 05:23:00 UTC,+0,+129.092
2012-01-02 05:24:00 UTC,+0,+129.083
2012-01-02 05:25:00 UTC,+0,+129.073
2012-01-02 05:26:00 UTC,+0,+129.063
2012-01-02 05:27:00 UTC,+0,+129.054
2012-01-02 05:28:00 UTC,+0,+129.044
2012-01-02 05:29:00 UTC,+0,+129.034
2012-01-02 05:30:00 UTC,+0,+129.025
2012-01-02 05:31:00 UTC,+0,+129.015
2012-01-02 05:32:00 UTC,+0,+129.006
2012-01-02 05:33:00 UTC,+0,+128.996
2012-01-02 05:34:00 UTC,+0,+128.987
2012-01-02 05:35:00 UTC,+0,+128.977
2012-01-02 05:36:00 UTC,+0,+128.968
2012-01-02 05:37:00 UTC,+0,+128.958
2012-01-02 05:38:00 UTC,+0,+128.949
2012-01-02 05:39:00 UTC,+0,+128.94
2012-01-02 05:40:00 UTC,+0,+128.93
2012-01-02 05:41:00 UTC,+0,+128.921
2012-01-02 05:42:00 UTC,+0,+128.912
2012-01-02 05:43:00 UTC,+0,+128.902
2012-01-02 05:44:00 UTC,+0,+128.893
2012-01-02 05:45:00 UTC,+0,+128.884
2012-01-02 05:46:00 UTC,+0,+128.874
2012-01-02 05:47:00 UTC,+0,+128.865
2012-01-02 05:48:00 UTC,+0,+128.856
2012-01-02 05:49:00 UTC,+0,+128.846
2012-01-02 05:50:00 UTC,+0,+128.837
2012-01-02 05:51:00 UTC,+0,+128.827
2012-01-02 05:52:00 UTC,+0,+128.818
2012-01-02 05:53:00 UTC,+0,+128.808
2012-01-02 05:54:00 UTC,+0,+128.799
2012-01-02 05:55:00 UTC,+0,+128.789
2012-01-02 05:56:00 UTC,+0,+128.78
2012-01-02 05:57:00 UTC,+0,+128.77
2012-01-02 05:58:00 UTC,+0,+128.761
2012-01-02 05:59:00 UTC,+0,+128.751
2012-01-02 06:00:00 UTC,+0,+128.742
2012-01-02 06:01:00 UTC,+0,+128.732
2012-01-02 06:02:00 UTC,+0,+128.722
2012-01-02 06:03:00 UTC,+0,+128.713
2012-01-02 06:04:00 UTC,+0,+128.703
2012-01-02 06:05:00 UTC,+0,+128.694
2012-01-02 06:06:00 UTC,+0,+128.684
2012-01-02 06:07:00 UTC,+0,+128.675
2012-01-02 06:08:00 UTC,+0,+128.665
2012-01-02 06:09:00 UTC,+0,+128.656
2012-01-02 06:10:00 UTC,+0,+128.646
2012-01-02 06:11:00 UTC,+0,+128.637
2012-01-02 06:12:00 UTC,+0,+128.628
2012-01-02 06:13:00 UTC,+0,+128.618
2012-01-02 06:14:00 UTC,+0,+128.609
2012-01-02 06:15:00 UTC,+0,+128.6
2012-01-02 06:16:00 UTC,+0,+128.59
2012-01-02 06:17:00 UTC,+0,+128.581
2012-01-02 06:18:00 UTC,+0,+128.572
2012-01-02 06:19:00 UTC,+0,+128.563
2012-01-02 06:20:00 UTC,+0,+128.553
2012-01-02 06:21:00 UTC,+0,+128.544
2012-01-02 06:22:00 UTC,+0,+128.535
2012-01-02 06:23:00 UTC,+0,+128.525
2012-01-02 06:24:00 UTC,+0,+128.516
2012-01-02 06:25:00 UTC,+0,+128.507
2012-01-02 06:26:00 UTC,+0,+128.497
2012-01-02 06:27:00 UTC,+0,+128.488
2012-01-02 06:28:00 UTC,+0,+128.478
2012-01-02 06:29:00 UTC,+0,+128.469
2012-01-02 06:30:00 UTC,+0,+128.459
2012-01-02 06:31:00 UTC,+0,+128.45
2012-01-02 06:32:00 UTC,+0,+128.44
2012-01-02 06:33:00 UTC,+0,+128.431
2012-01-02 06:34:00 UTC,+0,+128.421
2012-01-02 06:35:00 UTC,+0,+128.412
2012-01-02 06:36:00 UTC,+0,+128.402
2012-01-02 06:37:00 UTC,+0,+128.393
2012-01-02 06:38:00 UTC,+0,+128.383
2012-01-02 06:39:00 UTC,+0,+128.374
2012-01-02 06:40:00 UTC,+0,+128.364
2012-01-02 06:41:00 UTC,+0,+128.355
2012-01-02 06:42:00 UTC,+0,+128.345
2012-01-02 06:43:00 UTC,+0,+128.336
2012-01-02 06:44:00 UTC,+0,+128.326
2012-01-02 06:45:00 UTC,+0,+128.317
2012-01-02 06:46:00 UTC,+0,+128.307
2012-01-02 06:47:00 UTC,+0,+128.298
2012-01-02 06:48:00 UTC,+0,+128.289
2012-01-02 06:49:00 UTC,+0,+128.279
2012-01-02 06:50:00 UTC,+0,+128.27
2012-01-02 06:51:00 UTC,+0,+128.261
2012-01-02 06:52:00 UTC,+0,+128.252
2012-01-02 06:53:00 UTC,+0,+128.242
2012-01-02 06:54:00 UTC,+0,+128.233
2012-01-02 06:55:00 UTC,+0,+128.224
2012-01-02 06:56:00 UTC,+0,+128.215
2012-01-02 06:57:00 UTC,+0,+128.205
2012-01-02 06:58:00 UTC,+0,+128.196
2012-01-02 06:59:00 UTC,+0,+128.187
2012-01-02 07:00:00 UTC,+0,+128.178
2012-01-02 07:01:00 UTC,+0,+128.168
2012-01-02 07:02:00 UTC,+0,+128.159
2012-01-02 07:03:00 UTC,+0,+128.15
2012-01-02 07:04:00 UTC,+0,+128.14
2012-01-02 07:05:00 UTC,+0,+128.131
2012-01-02 07:06:00 UTC,+0,+128.122
2012-01-02 07:07:00 UTC,+0,+128.112
2012-01-02 07:08:00 UTC,+0,+128.103
2012-01-02 07:09:00 UTC,+0,+128.093
2012-01-02 07:10:00 UTC,+0,+128.084
2012-01-02 07:11:00 UTC,+0,+128.075
2012-01-02 07:12:00 UTC,+0,+128.065
2012-01-02 07:13:00 UTC,+0,+128.056
2012-01-02 07:14:00 UTC,+0,+128.046
2012-01-02 07:15:00 UTC,+0,+128.037
2012-01-02 07:16:00 UTC,+0,+128.028
2012-01-02 07:17:00 UTC,+0,+128.018
2012-01-02 07:18:00 UTC,+0,+128.009
2012-01-02 07:19:00 UTC,+0,+127.999
2012-01-02 07:20:00 UTC,+0,+127.99
2012-01-02 07:21:00 UTC,+0,+127.98
2012-01-02 07:22:00 UTC,+0,+127.971
2012-01-02 07:23:00 UTC,+0,+127.961
2012-01-02 07:24:00 UTC,+0,+127.952
2012-01-02 07:25:00 UTC,+0,+127.943
2012-01-02 07:26:00 UTC,+0,+127.933
2012-01-02 07:27:00 UTC,+0,+127.924
2012-01-02 07:28:00 UTC,+0,+127.914
2012-01-02 07:29:00 UTC,+0,+127.905
2012-01-02 07:30:00 UTC,+0,+127.895
2012-01-02 07:31:00 UTC,+0,+127.886
2012-01-02 07:32:00 UTC,+0,+127.876
2012-01-02 07:33:00 UTC,+0,+127.867
2012-01-02 07:34:00 UTC,+0,+127.858
2012-01-02 07:35:00 UTC,+0,+127.848
2012-01-02 07:36:00 UTC,+0,+127.839
2012-01-02 07:37:00 UTC,+0,+127.829
2012-01-02 07:38:00 UTC,+0,+127.82
2012-01-02 07:39:00 UTC,+0,+127.811
2012-01-02 07:40:00 UTC,+0,+127.802
2012-01-02 07:41:00 UTC,+0,+127.792
2012-01-02 07:42:00 UTC,+0,+127.783
2012-01-02 07:43:00 UTC,+0,+127.774
2012-01-02 07:44:00 UTC,+0,+127.765
2012-01-02 07:45:00 UTC,+0,+127.756
2012-01-02 07:46:00 UTC,+0,+127.747
2012-01-02 07:47:00 UTC,+0,+127.737
2012-01-02 07:48:00 UTC,+0,+127.728
2012-01-02 07:49:00 UTC,+0,+127.719
2012-01-02 07:50:00 UTC,+0,+127.71
2012-01-02 07:51:00 UTC,+0,+127.701
2012-01-02 07:52:00 UTC,+0,+127.691
2012-01-02 07:53:00 UTC,+0,+127.682
2012-01-02 07:54:00 UTC,+0,+127.673
2012-01-02 07:55:00 UTC,+0,+127.663
2012-01-02 07:56:00 UTC,+0,+127.654
2012-01-02 07:57:00 UTC,+0,+127.645
2012-01-02 07:58:00 UTC,+0,+127.635
2012-01-02 07:59:00 UTC,+0,+127.626
2012-01-02 08:00:00 UTC,+0,+127.617
2012-01-02 08:01:00 UTC,+0,+127.607
2012-01-02 08:02:00 UTC,+0,+127.598
2012-01-02 08:03:00 UTC,+0,+127.589
2012-01-02 08:04:00 UTC,+0,+127.579
2012-01-02 08:05:00 UTC,+0,+127.57
2012-01-02 08:06:00 UTC,+0,+127.561
2012-01-02 08:07:00 UTC,+0,+127.551
2012-01-02 08:08:00 UTC,+0,+127.542
2012-01-02 08:09:00 UTC,+0,+127.533
2012-01-02 08:10:00 UTC,+0,+127.523
2012-01-02 08:11:00 UTC,+0,+127.514
2012-01-02 08:12:00 UTC,+0,+127.505
2012-01-02 08:13:00 UTC,+0,+127.495
2012-01-02 08:14:00 UTC,+0,+127.486
2012-01-02 08:15:00 UTC,+0,+127.476
2012-01-02 08:16:00 UTC,+0,+127.467
2012-01-02 08:17:00 UTC,+0,+127.458
2012-01-02 08:18:00 UTC,+0,+127.448
2012-01-02 08:19:00 UTC,+0,+127.439
2012-01-02 08:20:00 UTC,+0,+127.43
2012-01-02 08:21:00 UTC,+0,+127.42
2012-01-02 08:22:00 UTC,+0,+127.411
2012-01-02 08:23:00 UTC,+0,+127.402
2012-01-02 08:24:00 UTC,+0,+127.392
2012-01-02 08:25:00 UTC,+0,+127.383
2012-01-02 08:26:00 UTC,+0,+127.373
2012-01-02 08:27:00 UTC,+0,+127.364
2012-01-02 08:28:00 UTC,+0,+127.355
2012-01-02 08:29:00 UTC,+0,+127.345
2012-01-02 08:30:00 UTC,+0,+127.336
2012-01-02 08:31:00 UTC,+0,+127.327
2012-01-02 08:32:00 UTC,+0,+127.317
2012-01-02 08:33:00 UTC,+0,+127.308
2012-01-02 08:34:00 UTC,+0,+127.299
2012-01-02 08:35:00 UTC,+0,+127.289
2012-01-02 08:36:00 UTC,+0,+127.28
2012-01-02 08:37:00 UTC,+0,+127.271
2012-01-02 08:38:00 UTC,+0,+127.261
2012-01-02 08:39:00 UTC,+0,+127.252
2012-01-02 08:40:00 UTC,+0,+127.243
2012-01-02 08:41:00 UTC,+0,+127.233
2012-01-02 08:42:00 UTC,+0,+127.224
2012-01-02 08:43:00 UTC,+0,+127.215
2012-01-02 08:44:00 UTC,+0,+127.206
2012-01-02 08:45:00 UTC,+0,+127.197
2012-01-02 08:46:00 UTC,+0,+127.188
2012-01-02 08:47:00 UTC,+0,+127.178
2012-01-02 08:48:00 UTC,+0,+127.169
2012-01-02 08:49:00 UTC,+0,+127.16
2012-01-02 08:50:00 UTC,+0,+127.151
2012-01-02 08:51:00 UTC,+0,+127.142
2012-01-02 08:52:00 UTC,+0,+127.133
2012-01-02 08:53:00 UTC,+0,+127.124
2012-01-02 08:54:00 UTC,+0,+127.115
2012-01-02 08:55:00 UTC,+0,+127.105
2012-01-02 08:56:00 UTC,+0,+127.096
2012-01-02 08:57:00 UTC,+0,+127.087
2012-01-02 08:58:00 UTC,+0,+127.078
2012-01-02 08:59:00 UTC,+0,+127.069
2012-01-02 09:00:00 UTC,+0,+127.059
2012-01-02 09:01:00 UTC,+0,+127.05
2012-01-02 09:02:00 UTC,+0,+127.041
2012-01-02 09:03:00 UTC,+0,+127.032
2012-01-02 09:04:00 UTC,+0,+127.022
2012-01-02 09:05:00 UTC,+0,+127.013
2012-01-02 09:06:00 UTC,+0,+127.004
2012-01-02 09:07:00 UTC,+0,+126.995
2012-01-02 09:08:00 UTC,+0,+126.985
2012-01-02 09:09:00 UTC,+0,+126.976
2012-01-02 09:10:00 UTC,+0,+126.967
2012-01-02 09:11:00 UTC,+0,+126.957
2012-01-02 09:12:00 UTC,+0,+126.948
2012-01-02 09:13:00 UTC,+0,+126.939
2012-01-02 09:14:00 UTC,+0,+126.93
2012-01-02 09:15:00 UTC,+0,+126.92
2012-01-02 09:16:00 UTC,+0,+126.911
2012-01-02 09:17:00 UTC,+0,+126.902
2012-01-02 09:18:00 UTC,+0,+126.893
2012-01-02 09:19:00 UTC,+0,+126.883
2012-01-02 09:20:00 UTC,+0,+126.874
2012-01-02 09:21:00 UTC,+0,+126.865
2012-01-02 09:22:00 UTC,+0,+126.856
2012-01-02 09:23:00 UTC,+0,+126.846
2012-01-02 09:24:00 UTC,+0,+126.837
2012-01-02 09:25:00 UTC,+0,+126.828
2012-01-02 09:26:00 UTC,+0,+126.819
2012-01-02 09:27:00 UTC,+0,+126.809
2012-01-02 09:28:00 UTC,+0,+126.8
2012-01-02 09:29:00 UTC,+0,+126.791
2012-01-02 09:30:00 UTC,+0,+126.782
2012-01-02 09:31:00 UTC,+0,+126.772
2012-01-02 09:32:00 UTC,+0,+126.763
2012-01-02 09:33:00 UTC,+0,+126.754
2012-01-02 09:34:00 UTC,+0,+126.745
2012-01-02 09:35:00 UTC,+0,+126.735
2012-01-02 09:36:00 UTC,+0,+126.726
2012-01-02 09:37:00 UTC,+0,+126.717
2012-01-02 09:38:00 UTC,+0,+126.708
2012-01-02 09:39:00 UTC,+0,+126.698
2012-01-02 09:40:00 UTC,+0,+126.689
2012-01-02 09:41:00 UTC,+0,+126.68
2012-01-02 09:42:00 UTC,+0,+126.671
2012-01-02 09:43:00 UTC,+0,+126.661
2012-01-02 09:44:00 UTC,+0,+126.652
2012-01-02 09:45:00 UTC,+0,+126.643
2012-01-02 09:46:00 UTC,+0,+126.634
2012-01-02 09:47:00 UTC,+0,+126.624
2012-01-02 09:48:00 UTC,+0,+126.615
2012-01-02 09:49:00 UTC,+0,+126.606
2012-01-02 09:50:00 UTC,+0,+126.597
2012-01-02 09:51:00 UTC,+0,+126.587
2012-01-02 09:52:00 UTC,+0,+126.578
2012-01-02 09:53:00 UTC,+0,+126.569
2012-01-02 09:54:00 UTC,+0,+126.56
2012-01-02 09:55:00 UTC,+0,+126.551
2012-01-02 09:56:00 UTC,+0,+126.541
2012-01-02 09:57:00 UTC,+0,+126.532
2012-01-02 09:58:00 UTC,+0,+126.523
2012-01-02 09:59:00 UTC,+0,+126.514
2012-01-02 10:00:00 UTC,+0,+126.504
2012-01-02 10:01:00 UTC,+0,+126.495
2012-01-02 10:02:00 UTC,+0,+126.486
2012-01-02 10:03:00 UTC,+0,+126.477
2012-01-02 10:04:00 UTC,+0,+126.468
2012-01-02 10:05:00 UTC,+0,+126.458
2012-01-02 10:06:00 UTC,+0,+126.449
2012-01-02 10:07:00 UTC,+0,+126.44
2012-01-02 10:08:00 UTC,+0,+126.431
2012-01-02 10:09:00 UTC,+0,+126.421
2012-01-02 10:10:00 UTC,+0,+126.412
2012-01-02 10:11:00 UTC,+0,+126.403
2012-01-02 10:12:00 UTC,+0,+126.394
2012-01-02 10:13:00 UTC,+0,+126.385
2012-01-02 10:14:00 UTC,+0,+126.375
2012-01-02 10:15:00 UTC,+0,+126.366
2012-01-02 10:16:00 UTC,+0,+126.357
2012-01-02 10:17:00 UTC,+0,+126.348
2012-01-02 10:18:00 UTC,+0,+126.339
2012-01-02 10:19:00 UTC,+0,+126.329
2012-01-02 10:20:00 UTC,+0,+126.32
2012-01-02 10:21:00 UTC,+0,+126.311
2012-01-02 10:22:00 UTC,+0,+126.302
2012-01-02 10:23:00 UTC,+0,+126.293
2012-01-02 10:24:00 UTC,+0,+126.283
2012-01-02 10:25:00 UTC,+0,+126.274
2012-01-02 10:26:00 UTC,+0,+126.265
2012-01-02 10:27:00 UTC,+0,+126.256
2012-01-02 10:28:00 UTC,+0,+126.247
2012-01-02 10:29:00 UTC,+0,+126.237
2012-01-02 10:30:00 UTC,+0,+126.228
2012-01-02 10:31:00 UTC,+0,+126.219
2012-01-02 10:32:00 UTC,+0,+126.21
2012-01-02 10:33:00 UTC,+0,+126.201
2012-01-02 10:34:00 UTC,+0,+126.191
2012-01-02 10:35:00 UTC,+0,+126.182
2012-01-02 10:36:00 UTC,+0,+126.173
2012-01-02 10:37:00 UTC,+0,+126.164
2012-01-02 10:38:00 UTC,+0,+126.155
2012-01-02 10:39:00 UTC,+0,+126.146
2012-01-02 10:40:00 UTC,+0,+126.136
2012-01-02 10:41:00 UTC,+0,+126.127
2012-01-02 10:42:00 UTC,+0,+126.118
2012-01-02 10:43:00 UTC,+4.5,+126.109
2012-01-02 10:44:00 UTC,+4.5,+126.713
2012-01-02 10:45:00 UTC,+4.5,+127.317
2012-01-02 10:46:00 UTC,+4.5,+127.921
2012-01-02 10:47:00 UTC,+4.5,+128.525
2012-01-02 10:48:00 UTC,+4.5,+129.129
2012-01-02 10:49:00 UTC,+4.5,+129.733
2012-01-02 10:50:00 UTC,+4.5,+130.337
2012-01-02 10:51:00 UTC,+4.5,+130.941
2012-01-02 10:52:00 UTC,+4.5,+131.544
2012-01-02 10:53:00 UTC,+4.5,+132.148
2012-01-02 10:54:00 UTC,+4.5,+132.751
2012-01-02 10:55:00 UTC,+4.5,+133.354
2012-01-02 10:56:00 UTC,+0,+133.958
2012-01-02 10:57:00 UTC,+0,+133.947
2012-01-02 10:58:00 UTC,+0,+133.937
2012-01-02 10:59:00 UTC,+0,+133.927
2012-01-02 11:00:00 UTC,+0,+133.916
2012-01-02 11:01:00 UTC,+0,+133.906
2012-01-02 11:02:00 UTC,+0,+133.896
2012-01-02 11:03:00 UTC,+0,+133.885
2012-01-02 11:04:00 UTC,+0,+133.875
2012-01-02 11:05:00 UTC,+0,+133.865
2012-01-02 11:06:00 UTC,+0,+133.854
2012-01-02 11:07:00 UTC,+0,+133.844
2012-01-02 11:08:00 UTC,+0,+133.834
2012-01-02 11:09:00 UTC,+0,+133.823
2012-01-02 11:10:00 UTC,+0,+133.813
2012-01-02 11:11:00 UTC,+0,+133.803
2012-01-02 11:12:00 UTC,+0,+133.792
2012-01-02 11:13:00 UTC,+0,+133.782
2012-01-02 11:14:00 UTC,+0,+133.772
2012-01-02 11:15:00 UTC,+0,+133.762
2012-01-02 11:16:00 UTC,+0,+133.752
2012-01-02 11:17:00 UTC,+0,+133.742
2012-01-02 11:18:00 UTC,+0,+133.732
2012-01-02 11:19:00 UTC,+0,+133.721
2012-01-02 11:20:00 UTC,+0,+133.711
2012-01-02 11:21:00 UTC,+0,+133.701
2012-01-02 11:22:00 UTC,+0,+133.691
2012-01-02 11:23:00 UTC,+0,+133.681
2012-01-02 11:24:00 UTC,+0,+133.671
2012-01-02 11:25:00 UTC,+0,+133.661
2012-01-02 11:26:00 UTC,+0,+133.651
2012-01-02 11:27:00 UTC,+0,+133.641
2012-01-02 11:28:00 UTC,+0,+133.631
2012-01-02 11:29:00 UTC,+0,+133.621
2012-01-02 11:30:00 UTC,+0,+133.61
2012-01-02 11:31:00 UTC,+0,+133.6
2012-01-02 11:32:00 UTC,+0,+133.59
2012-01-02 11:33:00 UTC,+0,+133.58
2012-01-02 11:34:00 UTC,+0,+133.57
2012-01-02 11:35:00 UTC,+0,+133.559
2012-01-02 11:36:00 UTC,+0,+133.549
2012-01-02 11:37:00 UTC,+0,+133.539
2012-01-02 11:38:00 UTC,+0,+133.529
2012-01-02 11:39:00 UTC,+0,+133.519
2012-01-02 11:40:00 UTC,+0,+133.508
2012-01-02 11:41:00 UTC,+0,+133.498
2012-01-02 11:42:00 UTC,+0,+133.488
2012-01-02 11:43:00 UTC,+0,+133.478
2012-01-02 11:44:00 UTC,+0,+133.467
2012-01-02 11:45:00 UTC,+0,+133.457
2012-01-02 11:46:00 UTC,+0,+133.447
2012-01-02 11:47:00 UTC,+0,+133.437
2012-01-02 11:48:00 UTC,+0,+133.427
2012-01-02 11:49:00 UTC,+0,+133.416
2012-01-02 11:50:00 UTC,+0,+133.406
2012-01-02 11:51:00 UTC,+0,+133.396
2012-01-02 11:52:00 UTC,+0,+133.386
2012-01-02 11:53:00 UTC,+0,+133.376
2012-01-02 11:54:00 UTC,+0,+133.365
2012-01-02 11:55:00 UTC,+0,+133.355
2012-01-02 11:56:00 UTC,+0,+133.345
2012-01-02 11:57:00 UTC,+0,+133.335
2012-01-02 11:58:00 UTC,+0,+133.325
2012-01-02 11:59:00 UTC,+0,+133.314
2012-01-02 12:00:00 UTC,+0,+133.304
2012-01-02 12:01:00 UTC,+0,+133.294
2012-01-02 12:02:00 UTC,+0,+133.284
2012-01-02 12:03:00 UTC,+0,+133.274
2012-01-02 12:04:00 UTC,+0,+133.264
2012-01-02 12:05:00 UTC,+0,+133.253
2012-01-02 12:06:00 UTC,+0,+133.243
2012-01-02 12:07:00 UTC,+0,+133.233
2012-01-02 12:08:00 UTC,+0,+133.223
2012-01-02 12:09:00 UTC,+0,+133.213
2012-01-02 12:10:00 UTC,+0,+133.202
2012-01-02 12:11:00 UTC,+0,+133.192
2012-01-02 12:12:00 UTC,+0,+133.182
2012-01-02 12:13:00 UTC,+0,+133.172
2012-01-02 12:14:00 UTC,+0,+133.162
2012-01-02 12:15:00 UTC,+0,+133.152
2012-01-02 12:16:00 UTC,+0,+133.141
2012-01-02 12:17:00 UTC,+0,+133.131
2012-01-02 12:18:00 UTC,+0,+133.121
2012-01-02 12:19:00 UTC,+0,+133.111
2012-01-02 12:20:00 UTC,+0,+133.101
2012-01-02 12:21:00 UTC,+0,+133.091
2012-01-02 12:22:00 UTC,+0,+133.08
2012-01-02 12:23:00 UTC,+0,+133.07
2012-01-02 12:24:00 UTC,+0,+133.06
2012-01-02 12:25:00 UTC,+0,+133.05
2012-01-02 12:26:00 UTC,+0,+133.04
2012-01-02 12:27:00 UTC,+0,+133.03
2012-01-02 12:28:00 UTC,+0,+133.019
2012-01-02 12:29:00 UTC,+0,+133.009
2012-01-02 12:30:00 UTC,+0,+132.999
2012-01-02 12:31:00 UTC,+0,+132.989
2012-01-02 12:32:00 UTC,+0,+132.979
2012-01-02 12:33:00 UTC,+0,+132.969
2012-01-02 12:34:00 UTC,+0,+132.959
2012-01-02 12:35:00 UTC,+0,+132.948
2012-01-02 12:36:00 UTC,+0,+132.938
2012-01-02 12:37:00 UTC,+0,+132.928
2012-01-02 12:38:00 UTC,+0,+132.918
2012-01-02 12:39:00 UTC,+0,+132.908
2012-01-02 12:40:00 UTC,+0,+132.898
2012-01-02 12:41:00 UTC,+0,+132.888
2012-01-02 12:42:00 UTC,+0,+132.877
2012-01-02 12:43:00 UTC,+0,+132.867
2012-01-02 12:44:00 UTC,+0,+132.857
2012-01-02 12:45:00 UTC,+0,+132.847
2012-01-02 12:46:00 UTC,+0,+132.837
2012-01-02 12:47:00 UTC,+0,+132.827
2012-01-02 12:48:00 UTC,+0,+132.817
2012-01-02 12:49:00 UTC,+0,+132.806
2012-01-02 12:50:00 UTC,+0,+132.796
2012-01-02 12:51:00 UTC,+0,+132.786
2012-01-02 12:52:00 UTC,+0,+132.776
